,X,Y,Z,Nphi
128,335347.1809874971,4263048.818160782,-271.0158853780781,6.23368749707974
129,335351.5293877837,4263048.728,-268.7740570630631,10.553079658849992
130,335352.71982528456,4263048.636954828,-266.53222874804806,11.714413991557183
131,335348.91682948655,4263048.546316249,-264.2904004330331,7.882708548917791
132,335347.5053848334,4263048.456084287,-262.04857211801806,6.44240590502172
133,335347.59948036744,4263048.365623176,-259.80674380300303,6.5073361614672605
134,335346.9074585053,4263048.274844603,-257.564915487988,5.786569655866216
135,335346.9487223454,4263048.184642373,-255.32308717297303,5.798732938642255
136,335346.8349993996,4263048.093291657,-253.081258857958,5.656122313831709
137,335347.17291708913,4263048.00351292,-250.83943054294298,5.965295319086818
138,335348.59671754815,4263047.919747686,-248.59760222792795,7.368654469590699
139,335347.2151772772,4263047.838972219,-246.35577391291292,5.970577277233707
140,335346.0959054588,4263047.75824072,-244.11394559789795,4.8352054587837205
141,335348.7609189107,4263047.677387484,-241.87211728288293,7.483773904362116
142,335347.8112595806,4263047.59754773,-239.6302889678679,6.517759580568966
143,335347.92784598295,4263047.516965149,-237.38846065285287,6.6179872701175295
144,335349.3486080492,4263047.43621153,-235.1466323378379,8.022408049229018
145,335348.14871448604,4263047.355668482,-232.90480402282287,6.806248726804174
146,335349.87594531185,4263047.275,-230.66297570780785,8.51704531186568
147,335365.9504018455,4263047.194937823,-228.42114739279282,24.57538630122134
148,335359.58315595886,4263047.114183396,-226.1793190777778,18.191601807844055
149,335355.2375284826,4263047.033335939,-223.93749076276282,13.829828482672246
150,335361.93405653,4263046.952667848,-221.6956624477478,20.50992349208659
151,335348.2122778201,4263046.872727938,-219.45383413273277,6.771877820058196
152,335347.5701793038,4263046.792156938,-217.21200581771774,6.113468538392593
153,335347.9710671592,4263046.71092576,-214.9701775027027,6.497967159180912
154,335349.3445616268,4263046.631,-212.72834918768774,7.855261626784948
155,335349.38904667203,4263046.550888152,-210.4865208726727,7.883146672052242
156,335349.06795831176,4263046.47010664,-208.2446925576577,7.5459583117408675
157,335347.4005621403,4263046.389155984,-206.00286424264266,5.862001136265706
158,335348.8055827971,4263046.308613333,-203.7610359276277,7.251036130215447
159,335345.7232190015,4263046.228429771,-201.51920761261266,4.152133886985248
160,335348.88092667813,4263046.147914089,-199.27737929759763,7.293526678120768
161,335349.4876018255,4263046.067342812,-197.0355509825826,7.883937528455823
162,335348.7835420547,4263045.986584143,-194.79372266756758,7.163442054678098
163,335347.5883997303,4263045.905917519,-192.5518943525526,5.95215848957098
164,335347.05759818724,4263045.825077197,-190.31006603753758,5.4048174864883896
165,335349.3674372643,4263045.745319112,-188.06823772252255,7.69860108672933
166,335349.77007649135,4263045.664488859,-185.82640940750753,8.084772034728
167,335348.2840244388,4263045.583570366,-183.58458109249256,6.582324438853984
168,335349.2876023895,4263045.503048595,-181.34275277747753,7.569564538390522
169,335348.6490270977,4263045.423289922,-179.1009244624625,6.914949578273919
170,335347.6130353906,4263045.34246382,-176.85909614744747,5.862401345549598
171,335348.85141205584,4263045.262,-174.61726783243245,7.084487290942764
172,335346.31272844033,4263045.181018397,-172.37543951741748,4.529528440351531
173,335364.6434937725,4263045.101130992,-170.13361120240245,22.844193772456677
174,335348.74615810096,4263045.020369455,-167.89178288738742,6.9302581009791915
175,335350.7534510369,4263044.939751329,-165.6499545723724,8.921138869153445
176,335350.61263156735,4263044.864444922,-163.40812625735737,8.761754028324235
177,335347.77434522385,4263044.808632682,-161.1662979423424,5.894761565215088
178,335347.76694587985,4263044.752952507,-158.92446962732737,5.859222133003027
179,335349.64522043016,4263044.6977651315,-156.68264131231234,7.708720430164245
180,335347.88128213375,4263044.642072047,-154.44081299729731,5.916496543192109
