,X,Y,Z,Temperature
72,335658.0118613057,4263047.194937823,-228.42114739279282,316.63684576136603
73,335657.1183758372,4263047.114183396,-226.1793190777778,315.72682168619167
74,335656.15229573403,4263047.033335939,-223.93749076276282,314.7445957340808
75,335655.4000715851,4263046.952667848,-221.6956624477478,313.9759385471476
76,335654.85831907304,4263046.872727938,-219.45383413273277,313.4179190730256
77,335651.7768880129,4263046.792156938,-217.21200581771774,310.32017724744725
78,335651.5255757383,4263046.71092576,-214.9701775027027,310.05247573830343
79,335650.2424929741,4263046.631,-212.72834918768774,308.7531929741016
80,335648.5696234852,4263046.550888152,-210.4865208726727,307.06372348523007
81,335647.6976371667,4263046.47010664,-208.2446925576577,306.1756371667252
82,335647.2580334782,4263046.389155984,-206.00286424264266,305.71947247425913
83,335646.67111738794,4263046.308613333,-203.7610359276277,305.11657072106277
84,335646.1480334339,4263046.228429771,-201.51920761261266,304.5769483193734
85,335645.49934036075,4263046.147914089,-199.27737929759763,303.91194036073983
86,335644.99847580964,4263046.067342812,-197.0355509825826,303.39481151260463
87,335645.11433163704,4263045.986584143,-194.79372266756758,303.49423163701704
88,335645.3671479504,4263045.905917519,-192.5518943525526,303.7309067096904
89,335644.81642930757,4263045.825077197,-190.31006603753758,303.16364860682216
90,335644.4834363617,4263045.745319112,-188.06823772252255,302.8146001841539
91,335643.48977784003,4263045.664488859,-185.82640940750753,301.80447338339985
92,335642.34042351274,4263045.583570366,-183.58458109249256,300.63872351275757
93,335642.02945199347,4263045.503048595,-181.34275277747753,300.31141414230376
94,335641.61338208144,4263045.423289922,-179.1009244624625,299.8793045620346
95,335641.0650443656,4263045.34246382,-176.85909614744747,299.31441032051873
96,335640.6619776808,4263045.262,-174.61726783243245,298.89505291587574
97,335640.022218423,4263045.181018397,-172.37543951741748,298.2390184230004
98,335639.3206356357,4263045.101130992,-170.13361120240245,297.52133563568435
99,335639.0099679183,4263045.020369455,-167.89178288738742,297.1940679182713
100,335638.95885954174,4263044.939751329,-165.6499545723724,297.1265473740319
101,335638.58424904174,4263044.864444922,-163.40812625735737,296.7333715027285
102,335637.9193935722,4263044.808632682,-161.1662979423424,296.0398099135571
103,335637.3373320756,4263044.752952507,-158.92446962732737,295.4296083287214
104,335636.8529072095,4263044.6977651315,-156.68264131231234,294.91640720946833
105,335636.33100053505,4263044.642072047,-154.44081299729731,294.3662149445155
106,335635.817020686,4263044.587,-152.19898468228234,293.8234496171803
107,335635.4163391806,4263044.53125278,-149.95715636726732,293.39446557071255
108,335635.03383290354,4263044.475878469,-147.7153280522523,292.98347213798814
109,335634.8285009323,4263044.420572999,-145.47349973723726,292.74968743177675
110,335634.507837443,4263044.365,-143.23167142222223,292.4004374429745
111,335634.52573426627,4263044.309834573,-140.98984310720726,292.38995155326194
112,335634.4485778805,4263044.253976123,-138.74801479219224,292.28445639175317
113,335634.32106863434,4263044.199,-136.5061864771772,292.12822613232197
114,335633.6555326693,4263044.143242824,-134.26435816216218,291.43445408145294
115,335632.93415665184,4263044.087754213,-132.0225298471472,290.6843452050564
116,335632.3675671196,4263044.032,-129.78070153213218,290.08926711961453
117,335632.0147254131,4263043.976853234,-127.53887321711716,289.7080520299839
118,335631.97464309254,4263043.921545878,-125.29704490210213,289.63955226818416
119,335631.9003545664,4263043.865913981,-123.0552165870871,289.5365115566229
120,335631.657042087,4263043.811000001,-120.81338827207213,289.264981190938
121,335631.3760825076,4263043.755181242,-118.5715599570571,288.95536374941446
122,335630.42528196657,4263043.699634305,-116.32973164204208,287.9763991189604
123,335629.89393418125,4263043.64445222,-114.08790332702705,287.4163411798299
124,335629.5569384429,4263043.58880028,-111.84607501201208,287.0509585552019
125,335629.58049797,4263043.533462556,-109.60424669699705,287.04602924806784
126,335629.5106537033,4263043.4778440865,-107.36241838198202,286.94757574660963
127,335628.5608723837,4263043.438999999,-105.120590066967,285.97587238367987
128,335627.8841943288,4263043.428,-102.87876175195197,285.2884943288053
129,335627.2877528832,4263043.416999999,-100.636933436937,284.6809967202227
130,335626.5154263403,4263043.406,-98.39510512192197,283.8977263402971
131,335626.0838459825,4263043.394826535,-96.15327680690694,283.4553592502093
132,335625.709994965,4263043.383,-93.91144849189192,283.07068603402985
133,335625.60716115753,4263043.3719999995,-91.66962017687695,282.9567611575349
134,335625.4433858951,4263043.3610000005,-89.42779186186192,282.7822858951077
135,335624.7972444915,4263043.35,-87.18596354684689,282.1249337151696
136,335624.64070263004,4263043.338,-84.94413523183186,281.95760263002063
137,335624.4105590701,4263043.327,-82.70230691681684,281.7167590700991
138,335624.12174361607,4263043.316000001,-80.46047860180187,281.41664361601863
139,335623.68896774,4263043.304769771,-78.21865028678684,280.9731677399584
140,335622.7679078653,4263043.2930000005,-75.97682197177181,280.04126639630203
141,335622.0585900038,4263043.282,-73.73499365675679,279.32085023334275
142,335620.87906542665,4263043.271000001,-71.49316534174176,278.13056542668954
143,335619.9404981586,4263043.26,-69.25133702672679,277.1811981586348
144,335619.504177255,4263043.248510873,-67.00950871171176,276.73393269146703
145,335619.252150036,4263043.237,-64.76768039669673,276.4708500360428
146,335618.8628152691,4263043.226,-62.525852081681705,276.07071867649677
147,335618.3811961632,4263043.215,-60.284023766666735,275.5779961631465
148,335617.2583800146,4263043.204,-58.04219545165171,274.44438001461
149,335617.05119667563,4263043.192,-55.80036713663668,274.22649667564457
150,335616.6961589563,4263043.181,-53.55853882162165,273.8604590251631
151,335616.45441788255,4263043.17,-51.316710506606626,273.60771788252947
152,335615.7415658501,4263043.159,-49.074882191591655,272.88416585009054
153,335614.3353351716,4263043.1522706915,-46.83305387657663,271.4696351715724
154,335613.5987658088,4263043.174,-44.5912255615616,270.7374684808384
155,335613.1652463467,4263043.194706033,-42.34939724654657,270.30884634667933
156,335612.79343863635,4263043.215707939,-40.107568931531546,269.9413386363173
157,335612.3924632109,4263043.237,-37.86574061651652,269.54526321090543
158,335612.168727813,4263043.258,-35.62391230150149,269.32592781299115
159,335611.8690778243,4263043.279,-33.38208398648658,269.0311778242871
160,335611.5625719496,4263043.300110665,-31.14025567147155,268.7290719495993
161,335611.4767734502,4263043.321,-28.898427356456523,268.6481499010934
162,335611.61026073963,4263043.342,-26.656599041441496,268.78606073965113
163,335611.4367364746,4263043.363661306,-24.414770726426468,268.6172671276787
164,335610.88405421225,4263043.38451224,-22.17294241141144,268.06915421225546
165,335610.1505111421,4263043.405569123,-19.931114096396414,267.34023879109805
166,335609.58324922656,4263043.427,-17.689285781381386,266.7775492265618
167,335609.35028398293,4263043.448,-15.447457466366359,266.54901521355055
168,335609.15491213027,4263043.469,-13.205629151351445,266.3585121302921
169,335608.8116789864,4263043.49,-10.963800836336418,266.0196789863733
170,335608.4944090371,4263043.511,-8.72197252132139,265.7073090370937
171,335608.3028962625,4263043.532,-6.480144206306363,265.52019626253565
172,335607.71503275103,4263043.553,-4.238315891291336,264.9372327510653
173,335607.1660261093,4263043.574,-1.9964875762763086,264.3926261093242
174,335606.66963504883,4263043.595,0.24534073873871876,263.90103504885025
175,335605.6946483686,4263043.616865528,2.487169053753746,262.9304483685891
176,335605.16106586036,4263043.637317048,4.728997368768773,262.4017658603627
177,335604.7219645531,4263043.658816658,6.970825683783687,261.96706455313796
178,335604.0716508639,4263043.68,9.212653998798714,261.32135937316303
179,335604.05044606456,4263043.701,11.454482313813742,261.3048460645179
180,335604.0622262734,4263043.722,13.696310628828769,261.3210262734233
181,335603.97926693497,4263043.743,15.938138943843796,261.2429669349858
182,335603.81665824243,4263043.7639999995,18.179967258858824,261.0847582424271
183,335603.8466628835,4263043.785,20.42179557387385,261.1195628834497
184,335602.85160077095,4263043.806521168,22.66362388888888,260.1289007709926
185,335601.22443568066,4263043.827368753,24.905452203903906,258.5066356807015
186,335600.5103150007,4263043.848930156,27.14728051891882,257.7969150006989
187,335600.1246611531,4263043.87,29.389108833933847,257.41616115313474
188,335599.90065977717,4263043.890922472,31.630937148948874,257.1965597771859
189,335599.83338167774,4263043.912,33.8727654639639,257.134181677766
190,335599.6662249833,4263043.933,36.11459377897893,256.9714249832835
191,335599.7002868987,4263043.959,38.356422093993956,256.98374814611236
192,335599.51723821316,4263043.9860000005,40.59825040900898,256.77649431048235
193,335599.2582014771,4263044.012183142,42.84007872402401,256.4930099060427
194,335598.96206083917,4263044.039,45.08190703903904,256.17292379425567
195,335598.54256174125,4263044.067,47.32373535405395,255.71609580164724
196,335597.8998223668,4263044.097,49.56556366906898,255.02556249802595
197,335596.982002004,4263044.12694338,51.807391984084006,254.059658625084
198,335596.49049252976,4263044.156268665,54.049220299099034,253.52015819739137
199,335596.2791681959,4263044.186348201,56.29104861411406,253.25964589525168
200,335596.1647064812,4263044.2142118225,58.53287692912909,253.09079465826903
201,335596.0399700193,4263044.242,60.774705244144116,252.91192687140023
202,335596.16161746753,4263044.27,63.01653355915914,252.9790983478836
203,335596.26264736033,4263044.298,65.25836187417417,253.02603996076428
204,335596.27297706035,4263044.318,67.50019018918908,252.99167706038114
205,335595.86907385086,4263044.338,69.74201850420411,252.54335010807384
206,335595.39224593487,4263044.358,71.98384681921914,252.02176281248035
207,335594.9543541752,4263044.3780000005,74.22567513423417,251.53953602750394
208,335594.0211557003,4263044.387,76.4675034492492,250.5659693721965
209,335593.33520619705,4263044.391,78.70933176426422,249.84155414147517
210,335592.4371446235,4263044.395,80.95116007927925,248.9055636372672
211,335592.1856485715,4263044.398,83.19298839429428,248.61538128470343
212,335592.09692565666,4263044.396483526,85.4348167093093,248.4860608292275
213,335591.97771462944,4263044.381,87.67664502432422,248.3210765837728
214,335591.7735546688,4263044.365706284,89.91847333933924,248.0713078105638
215,335591.4623839507,4263044.35,92.16030165435427,247.71430384409118
216,335591.4099048688,4263044.335,94.4021299693693,247.61603657158324
217,335591.2853579912,4263044.309184065,96.64395828438433,247.43751568240634
218,335591.1101813151,4263044.282068607,98.88578659939935,247.2074430617558
219,335590.4093256759,4263044.256,101.12761491441438,246.45177866614395
220,335589.55529907293,4263044.228999999,103.36944322942941,245.5426030077377
221,335589.8820656944,4263044.206722344,105.61127154444443,245.80937697727325
222,335590.28387888375,4263044.1857605055,107.85309985945946,246.14886333794072
223,335590.13209536695,4263044.164,110.09492817447438,245.9347744309268
224,335589.59362563957,4263044.143122967,112.3367564894894,245.33351008987205
225,335589.0422866009,4263044.1280000005,114.57858480450443,244.71809905238953
226,335587.99181805283,4263044.1219999995,116.82041311951946,243.5996378327455
227,335587.27234478004,4263044.117,119.06224143453449,242.8121639587776
228,335586.5388852726,4263044.1110000005,121.30406974954951,242.01055476487716
229,335585.7602980724,4263044.106000001,123.54589806456454,241.1637965599294
230,335585.31128502963,4263044.117090876,125.78772637957957,240.6515032409191
231,335584.861319298,4263044.128955923,128.0295546945946,240.13868541362308
232,335584.4346424171,4263044.14,130.2713830096095,239.64904241710298
233,335584.16965242836,4263044.151000001,132.51321132462454,239.32098600299642
234,335584.4247671477,4263044.17,134.75503963963956,239.51038246497518
235,335583.7684678573,4263044.193049892,136.9968679546546,238.78651796592726
236,335582.9921876137,4263044.217,139.23869626966962,237.94243145458728
237,335582.49264776055,4263044.24,141.48052458468464,237.37569019612934
238,335582.41539149306,4263044.263050511,143.72235289969967,237.220990472671
239,335582.32841431454,4263044.287,145.9641812147147,237.03756409735576
240,335581.9163153286,4263044.310834923,148.20600952972973,236.52852802241551
241,335579.3802363149,4263044.334,150.44783784474464,233.89604981652545
242,335579.1122075698,4263044.357,152.68966615975967,233.52789355195122
243,335578.8581173567,4263044.3719999995,154.9314944747747,233.1412024900529
244,335578.6264619042,4263044.387479805,157.17332278978972,232.77737046813093
245,335578.50815878785,4263044.403,159.41515110480475,232.52653928239496
246,335578.39812639164,4263044.4180000005,161.65697941981978,232.28434956707696
247,335578.48900287657,4263044.421,163.8988077348348,232.21745277683775
248,335578.6108121901,4263044.42,166.14063604984983,232.174291242065
249,335578.46627886995,4263044.419,168.38246436486486,231.86437947687878
250,335578.2076738987,4263044.419,170.62429267987977,231.4408740543255
251,335578.12880575954,4263044.409558831,172.8661209948948,231.18556753856058
252,335577.87131060363,4263044.388748872,175.10794930990983,230.7351567701972
253,335577.58959141053,4263044.368,177.34977762492485,230.2609980037585
254,335577.31030123815,4263044.347,179.59160593993988,229.78885675887756
255,335577.1708162795,4263044.325171424,181.8334342549549,229.45427341490773
256,335577.1861210022,4263044.296,184.07526256996994,229.25337822881284
257,335577.1093257161,4263044.266617805,186.31709088498496,228.95999117717702
258,335577.17060650775,4263044.237556885,188.5589192,228.80513524516468
259,335577.1891475818,4263044.208000001,190.8007475150149,228.6075549442627
260,335577.24657589407,4263044.179,193.04257583002993,228.42369037975905
261,335577.3285832496,4263044.15,195.28440414504496,228.2613364804558
262,335577.3013630873,4263044.120216369,197.52623246006,227.98970692578973
263,335577.2138277645,4263044.091033632,199.768060775075,227.65779256054287
264,335577.1983593339,4263044.064879602,202.00988909009004,227.38274898501052
265,335577.2867475886,4263044.039443041,204.25171740510507,227.20013240770402
266,335577.3012660952,4263044.014524873,206.4935457201201,226.94377279815558
267,335577.11109529214,4263043.99,208.73537403513512,226.48289294846168
268,335577.1829909489,4263043.967,210.97720235015004,226.2812042063818
269,335577.3169911705,4263043.953,213.21903066516506,226.13267020917783
270,335577.39429044095,4263043.938999999,215.4608589801801,225.92788833825085
271,335576.9366795202,4263043.925,217.70268729519512,225.18823725564405
272,335576.77642611926,4263043.912,219.94451561021015,224.7469539609693
273,335576.63052412187,4263043.904,222.18634392522517,224.3238688882642
274,335576.42844661395,4263043.896000001,224.4281722402402,223.8442959112396
275,335576.40451773384,4263043.887,226.67000055525523,223.54287063837194
276,335576.3988890881,4263043.879,228.91182887027026,223.26019544416081
277,335576.4614615567,4263043.869,231.15365718528528,223.04979679616844
278,335576.5913075021,4263043.859237519,233.3954855003002,222.90760886604915
279,335576.84210064844,4263043.849060587,235.63731381531522,222.88635811104155
280,335577.07880757144,4263043.839881002,237.87914213033025,222.85060548324122
281,335577.30123402475,4263043.824,240.12097044534528,222.80163629746187
282,335577.28367338236,4263043.805,242.3627987603603,222.51254686644714
283,335576.73876984115,4263043.786,244.60462707537533,221.69640226942113
284,335575.8917330495,4263043.767,246.84645539039036,220.57781497640372
285,335575.7394211925,4263043.748,249.0882837054054,220.1539851350077
286,335575.63313834096,4263043.728999999,251.33011202042042,219.77607092821563
287,335575.7796111809,4263043.71,253.57194033543533,219.6511463977143
288,335576.2078998411,4263043.691000001,255.81376865045036,219.8080154483709
289,335576.23398276366,4263043.672,258.0555969654654,219.56250660943118
290,335576.46673474874,4263043.653,260.2974252804804,219.52396522713374
291,335576.8560089434,4263043.633,262.53925359549544,219.63179032926243
292,335577.240651202,4263043.613,264.78108191051047,219.73277497404058
293,335576.78136495384,4263043.593490833,267.0229102255255,218.9895828710698
294,335576.0882670549,4263043.573282144,269.2647385405405,218.01294456425464
295,335576.2090947091,4263043.553074257,271.50656685555555,217.8501699575547
296,335575.3348140901,4263043.533866043,273.74839517057046,216.69237016350397
297,335574.83844171796,4263043.5139999995,275.9902234855855,215.9124717668659
298,335574.6787118639,4263043.494,278.2320518006005,215.46911526325138
299,335574.7303621917,4263043.485752984,280.47388011561554,215.23874309683038
300,335574.5733893309,4263043.516949836,282.71570843063057,214.8050852974528
301,335574.70433348854,4263043.5481455,284.9575367456456,214.65900229092932
302,335574.9211857747,4263043.5793070095,287.1993650606606,214.5985744181088
303,335575.1058471406,4263043.610548484,289.44119337567565,214.50641108825778
304,335575.2697934619,4263043.6659574285,291.6830216906907,214.4125594897194
305,335575.51397408464,4263043.733691675,293.9248500057056,214.4083911481866
306,335575.6608862251,4263043.800969126,296.1666783207206,214.3069603244189
307,335575.7828497467,4263043.868298494,298.40850663573565,214.18053335916673
308,335575.7399118107,4263043.936272109,300.6503349507507,213.88920637169838
309,335575.17949397676,4263044.004111698,302.8921632657657,213.08050303281837
310,335574.7772370901,4263044.071558072,305.13399158078073,212.43002349949012
311,335574.6196580427,4263044.138798084,307.37581989579576,212.02394742717945
312,335574.7417461134,4263044.206844367,309.6176482108108,211.89787096585871
313,335574.77624088305,4263044.273984485,311.8594765258258,211.6840091491403
314,335574.50417203346,4263044.3422621945,314.1013048408407,211.16366410937596
315,335574.1258332101,4263044.40984382,316.34313315585575,210.53674556920532
316,335574.26504914387,4263044.4774139095,318.5849614708708,210.4278554214212
317,335574.3413766188,4263044.545115381,320.8267897858858,210.25586508999052
318,335574.43294028926,4263044.612701217,323.06861810090084,210.09912384144064
319,335574.29925527854,4263044.68032542,325.31044641591586,209.71692985837853
320,335574.0039784817,4263044.747985817,327.5522747309309,209.17345506838942
321,335573.75482902036,4263044.815259103,329.7941030459459,208.6760294435416
322,335573.722498824,4263044.883272804,332.03593136096094,208.39532567930425
323,335573.8574732326,4263044.951253827,334.27775967597586,208.28215639459486
324,335573.7140675442,4263045.018465477,336.5195879909909,207.89021944537467
325,335573.5943987689,4263045.085775112,338.7614163060059,207.522278233045
326,335573.46571811195,4263045.153843274,341.00324462102094,207.14526443012184
327,335573.2550618264,4263045.221,343.24507293603597,206.6863361926665
328,335572.9270476848,4263045.289218556,345.486901251051,206.10990459432205
329,335572.99319885805,4263045.35654145,347.728729566066,205.92776401688678
330,335573.16680084716,4263045.424808673,349.97055788108105,205.85287482877496
331,335573.1670714689,4263045.492006167,352.2123861960961,205.605006359816
332,335573.33032225224,4263045.55970086,354.454214511111,205.51993760955008
333,335573.5471015689,4263045.627682376,356.696042826126,205.48835915504097
334,335573.6535158023,4263045.69497501,358.93787114114104,205.346500768287
335,335573.5575353815,4263045.763007263,361.1796994561561,205.00229979553777
336,335573.58347835834,4263045.830556758,363.4215277711711,204.77988646469908
337,335573.6580547756,4263045.897826895,365.6633560861861,204.6060221578662
338,335573.85172894486,4263045.965555606,367.90518440120115,204.55138423256653
339,335573.10315573076,4263046.033396449,370.1470127162162,203.55448531854012
340,335572.6828290089,4263046.101,372.3888410312312,202.8858751947417
341,335572.347344645,4263046.162945361,374.6306693462461,202.32215773780862
342,335571.8482126362,4263046.213969923,376.87249766126115,201.6315449765384
343,335571.61049534346,4263046.264993627,379.1143259762762,201.2023106395872
344,335571.46541739575,4263046.316000001,381.3561542912912,200.86572388794016
345,335571.266156745,4263046.367,383.59798260630623,200.47543603303103
346,335571.09142308205,4263046.417150918,385.83981092132126,200.10919106065072
347,335570.83472470735,4263046.469102297,388.0816392363363,199.66097459831184
348,335570.57727803354,4263046.520156929,390.3234675513513,199.21202877869493
349,335570.269428607,4263046.571,392.56529586636634,198.71294693751798
350,335570.1747979621,4263046.621376574,394.80712418138137,198.4268695000824
351,335570.2384081845,4263046.672611045,397.0489524963963,198.2990527223926
352,335570.44565262896,4263046.723232846,399.2907808114113,198.314728107303
353,335570.21110014117,4263046.774179957,401.53260912642634,197.8890983094468
354,335570.12056582735,4263046.825345469,403.77443744144136,197.60701849955845
355,335569.55912603595,4263046.876397183,406.0162657564564,196.8541756128873
356,335569.2855100679,4263046.927338997,408.2580940714714,196.38901848289527
357,335569.0552027037,4263046.978366149,410.49992238648645,195.9673747237834
358,335568.77848568023,4263047.029226257,412.7417507015015,195.49923316669086
359,335568.4386168856,4263047.080416718,414.9835790165165,194.96802499981277
360,335568.1253249225,4263047.131443786,417.2254073315314,194.4631722612639
361,335567.79871617653,4263047.182470532,419.46723564654644,193.9452811025171
362,335567.65834607463,4263047.23385001,421.70906396156147,193.61330605144352
363,335567.5301816792,4263047.284522253,423.9508922765765,193.293983766531
364,335567.490329186,4263047.335549339,426.1927205915915,193.06261209681398
365,335567.4299904614,4263047.386426926,428.43454890660655,192.8108389155122
366,335567.3671660691,4263047.437260579,430.6763772216216,192.55657096817262
367,335567.4120217848,4263047.4886293,432.9182055366366,192.41025286577988
368,335567.50020757614,4263047.539656435,435.16003385165163,192.30691926112326
369,335567.56276067067,4263047.59,437.40186216666655,192.1780690971202
370,335567.28745402605,4263047.64155639,439.6436904816816,191.71141869050473
371,335566.78472273273,4263047.692470774,441.8855187966966,191.01728702991682
372,335566.45396012714,4263047.743694482,444.12734711171163,190.4950294392713
373,335566.4532184214,4263047.793787594,446.36917542672666,190.30275300579277
374,335566.41968670517,4263047.844761896,448.6110037417417,190.0780772071099
375,335566.3994625074,4263047.8958819825,450.8528320567567,189.86622277845063
376,335566.376971484,4263047.947,453.09466037177174,189.65247359842465
377,335566.3304163567,4263047.997892675,455.33648868678677,189.41438858409322
378,335566.4111215126,4263048.048911083,457.5783170018017,189.30356828980027
379,335566.5264538343,4263048.1,459.8201453168167,189.22781598221377
380,335566.641118319,4263048.150971697,462.06197363183173,189.15104285390356
381,335566.61034731095,4263048.201998762,464.30380194684676,188.92875275887477
382,335566.61918738985,4263048.253025835,466.5456302618618,188.74608405149064
383,335566.6100321106,4263048.304050579,468.7874585768768,188.54580956381133
384,335566.5349365269,4263048.353052396,471.02928689189184,188.32148413026667
385,335566.1805082337,4263048.398921187,473.27111520690687,187.874057978546
386,335566.0255649166,4263048.445792413,475.5129435219219,187.62647629703358
387,335566.04388526443,4263048.491330434,477.7547718369369,187.55185483127454
388,335566.0598940107,4263048.53762215,479.99660015195195,187.4749008503752
389,335565.8477016846,4263048.583522216,482.238428466967,187.16990947338678
390,335565.5597496938,4263048.629717312,484.480256781982,186.7890323815125
391,335565.38197699987,4263048.676,486.72208509699703,186.518483907717
392,335564.96412086784,4263048.722220633,488.96391341201183,186.00760166539501
393,335564.63836171,4263048.76802029,491.20574172702686,185.58902113102351
394,335564.620207792,4263048.814021352,493.4475700420419,185.4780672230837
395,335564.1729035031,4263048.86091954,495.6893983570569,184.93766442406707
396,335564.06550864846,4263048.9065302005,497.93122667207194,184.73764354829157
397,335563.9820157166,4263048.952720114,500.17305498708697,184.56117548866624
398,335563.9076861834,4263048.999,502.414883302102,184.39412587922112
399,335563.46641855536,4263049.045446643,504.656711617117,183.8597932552483
400,335563.1277743266,4263049.091420242,506.89853993213205,183.42823384425532
401,335562.9108638226,4263049.137318429,509.1403682471471,183.1185995938966
402,335562.7242108787,4263049.183597355,511.3821965621621,182.83911220080853
403,335562.4165955499,4263049.229203438,513.6240248771771,182.43839211146164
404,335562.20830881246,4263049.276017306,515.8658531921922,182.1374741998868
405,335562.0405087271,4263049.322,518.1076815072072,181.87657601140546
406,335561.80059715523,4263049.367818077,520.3495098222222,181.54414280740914
407,335561.4524577223,4263049.414716443,522.5913381372372,181.1029248352644
408,335561.0157026708,4263049.460617337,524.8331664522523,180.5732593266393
409,335560.393942476,4263049.506583602,527.0749947672673,179.85850903532048
410,335559.9650121966,4263049.552417172,529.3168230822821,179.33677785235147
411,335559.60804815457,4263049.598316171,531.5586513972971,178.88705772687706
412,335559.38619969337,4263049.645108568,533.8004797123122,178.57249341495194
413,335559.30122755887,4263049.691000001,536.0423080273272,178.39431254968886
414,335559.17268442764,4263049.737016226,538.2841363423422,178.17315197402007
415,335559.08961652085,4263049.783,540.5259646573572,177.997046707125
416,335559.0469743759,4263049.829686625,542.7677929723723,177.8617564131416
417,335558.89357203234,4263049.875715062,545.0096212873873,177.61531341523389
418,335558.754783896,4263049.921547842,547.2514496024023,177.38358821110296
419,335558.54452565993,4263049.967513878,549.4932779174173,177.080649292223
420,335558.2243857634,4263050.01417238,551.7351062324324,176.66752719292555
421,335557.9059094915,4263050.060313459,553.9769345474474,176.2562258443416
422,335557.3085650779,4263050.102,556.2187628624624,175.61666507791722
423,335556.99583488144,4263050.140047958,558.4605911774775,175.30203488144284
424,335556.60847078427,4263050.178884584,560.7024194924925,174.91317078424754
425,335556.25609647826,4263050.2177616535,562.9442478075075,174.55879647827436
426,335555.95655414247,4263050.255619402,565.1860761225225,174.2573541425168
427,335555.62016273534,4263050.294,567.4279044375376,173.91946273536175
428,335555.17630538804,4263050.332534965,569.6697327525524,173.47370538800456
429,335554.7995332603,4263050.371192703,571.9115610675674,173.0949332602754
430,335554.4484005312,4263050.409050161,574.1533893825824,172.74230053116878
431,335554.1655142734,4263050.447906399,576.3952176975974,172.45751427340835
432,335553.9686448943,4263050.4860000005,578.6370460126125,172.25864489427863
433,335553.731060859,4263050.5246216105,580.8788743276275,172.0196608590263
434,335553.5315100792,4263050.563,583.1207026426425,171.81811007920825
435,335553.4631116751,4263050.601336639,585.3625309576576,171.74814335548834
436,335553.4027702184,4263050.64,587.6043592726726,171.6859702183707
437,335553.28383037605,4263050.678,589.8461875876876,171.56503037610346
438,335552.9497433271,4263050.716906162,592.0880159027026,171.22954332714406
439,335552.5489019998,4263050.754764838,594.3298442177177,170.82670199976948
440,335551.9850360184,4263050.7930000005,596.5716725327327,170.2609360184127
441,335551.32886778977,4263050.8319999995,598.8135008477477,169.6032677897781
442,335550.674074627,4263050.870338037,601.0553291627627,168.94657462701673
443,335550.35176085046,4263050.908991532,603.2971574777778,168.62226085044608
444,335549.95614601334,4263050.947051031,605.5389857927928,168.22514601329385
445,335549.6028876451,4263050.985909583,607.7808141078078,167.86998764507032
446,335549.2720661187,4263051.024,610.0226424228229,167.53716611872505
447,335548.9230331461,4263051.062624803,612.2644707378377,167.18673314607338
448,335548.59936984995,4263051.101,614.5062990528527,166.86106984990744
449,335548.32167914073,4263051.139145843,616.7481273678677,166.58190621929802
450,335548.06265634514,4263051.177196129,618.9899556828827,166.3209563451236
451,335547.80537639564,4263051.216054462,621.2317839978978,166.06167639565945
452,335547.5759867746,4263051.254,623.4736123129128,165.83088677456013
453,335547.40218173875,4263051.292769901,625.7154406279278,165.65508173878086
454,335547.2210042492,4263051.331626245,627.9572689429428,165.47200424915385
455,335547.03503665235,4263051.369118769,630.1990972579579,165.2845366523258
456,335546.8291614195,4263051.408,632.4409255729729,165.0767614194534
457,335546.6101352084,4263051.446198095,634.6827538879879,164.8557352084279
