x,y,z
337350.0,4270900.0,1464.29968262
337350.0,4270950.0,1461.41137695
337400.0,4270900.0,1479.73754883
337400.0,4270950.0,1476.84924316
337450.0,4270900.0,1495.17541504
337450.0,4270950.0,1492.28710938
337500.0,4270900.0,1510.61340332
337500.0,4270950.0,1507.70849609
337550.0,4270900.0,1526.05126953
337550.0,4270950.0,1523.0690918
337600.0,4270900.0,1541.39233398
337600.0,4270950.0,1541.25915527
337650.0,4270900.0,1555.52099609
337650.0,4270950.0,1553.21496582
337700.0,4270900.0,1569.01574707
337700.0,4270950.0,1566.05957031
337750.0,4270900.0,1582.43188477
337750.0,4270950.0,1579.5925293
337800.0,4270900.0,1595.84814453
337800.0,4270950.0,1593.00878906
337850.0,4270900.0,1608.21325684
337850.0,4270950.0,1605.37390137
337900.0,4270900.0,1620.20666504
337900.0,4270950.0,1617.99450684
337950.0,4270900.0,1631.91491699
337950.0,4270950.0,1629.14709473
338000.0,4270900.0,1643.0970459
338000.0,4270950.0,1640.29760742
338050.0,4270900.0,1653.45251465
338050.0,4270950.0,1651.37463379
338100.0,4270900.0,1663.35583496
338100.0,4270950.0,1660.4732666
338150.0,4270900.0,1672.94824219
338150.0,4270950.0,1670.42346191
338200.0,4270900.0,1681.85510254
338200.0,4270950.0,1679.29516602
338250.0,4270900.0,1687.06103516
338250.0,4270950.0,1685.91174316
338300.0,4270900.0,1692.31494141
338300.0,4270950.0,1692.21313477
338350.0,4270900.0,1697.98376465
338350.0,4270950.0,1695.41101074
338400.0,4270900.0,1702.45849609
338400.0,4270950.0,1700.06665039
338450.0,4270900.0,1708.39978027
338450.0,4270950.0,1708.62963867
338500.0,4270900.0,1716.82006836
338500.0,4270950.0,1713.1673584
338550.0,4270900.0,1723.12414551
338550.0,4270950.0,1719.34790039
338600.0,4270900.0,1731.00317383
338600.0,4270950.0,1729.91223145
338650.0,4270900.0,1739.0802002
338650.0,4270950.0,1736.0748291
338700.0,4270900.0,1749.59960938
338700.0,4270950.0,1746.91088867
338750.0,4270900.0,1759.92089844
338750.0,4270950.0,1753.73632812
338800.0,4270900.0,1767.11010742
338800.0,4270950.0,1760.68701172
338850.0,4270900.0,1772.91882324
338850.0,4270950.0,1769.53552246
338900.0,4270900.0,1779.79211426
338900.0,4270950.0,1773.73376465
338950.0,4270900.0,1786.69311523
338950.0,4270950.0,1780.35131836
339000.0,4270900.0,1795.12768555
339000.0,4270950.0,1788.97802734
339050.0,4270900.0,1805.64367676
339050.0,4270950.0,1798.51074219
339100.0,4270900.0,1818.62280273
339100.0,4270950.0,1809.70935059
339150.0,4270900.0,1831.27587891
339150.0,4270950.0,1831.66674805
339200.0,4270900.0,1854.70239258
339200.0,4270950.0,1847.43127441
339250.0,4270900.0,1874.18347168
339250.0,4270950.0,1863.91650391
339300.0,4270900.0,1890.73632812
339300.0,4270950.0,1880.01184082
339350.0,4270900.0,1898.4395752
339350.0,4270950.0,1880.67810059
339400.0,4270900.0,1881.83239746
339400.0,4270950.0,1868.65344238
339450.0,4270900.0,1865.4934082
339450.0,4270950.0,1850.26257324
339500.0,4270900.0,1864.31005859
339500.0,4270950.0,1847.14916992
339550.0,4270900.0,1863.30822754
339550.0,4270950.0,1848.87084961
339600.0,4270900.0,1863.75964355
339600.0,4270950.0,1854.81445312
339650.0,4270900.0,1870.59313965
339650.0,4270950.0,1867.44433594
339700.0,4270900.0,1862.15649414
339700.0,4270950.0,1859.05566406
339750.0,4270900.0,1866.6550293
339750.0,4270950.0,1848.53918457
339800.0,4270900.0,1871.97265625
339800.0,4270950.0,1851.98046875
339850.0,4270900.0,1874.72875977
339850.0,4270950.0,1855.83496094
339900.0,4270900.0,1881.83984375
