x,y,z
332116.0,4256009.65237,-415.569688802
332116.0,4255866.09692,-451.138162684
332116.0,4255890.59729,-444.272919212
335416.0,4255612.8021,-309.511081047
335416.0,4255652.48713,-294.846116271
335416.0,4255692.17216,-280.853029138
335416.0,4255572.65761,-325.146057694
335413.497908,4255573.11708,-325.146057694
335416.0,4255573.11708,-324.957354096
332866.0,4259819.41489,-436.324389346
332866.0,4259859.09992,-437.91281266
332866.0,4259740.04484,-433.122037761
332866.0,4259779.72987,-434.710623603
337346.153055,4256843.03792,-262.1500052
337366.0,4256852.31007,-262.1500052
337366.0,4256882.72295,-248.66163488
336716.0,4260851.22558,801.191539188
336716.0,4260890.9106,756.36119947
336725.215905,4260851.22558,808.782887211
336758.708086,4260930.59563,745.786834716
336716.0,4260901.07077,745.786834716
332966.0,4259898.78494,-434.52452541
332966.0,4259938.46997,-435.713200069
332966.0,4259978.155,-436.792898935
332966.0,4260017.84002,-437.79072795
332966.0,4260057.52505,-438.764082025
336877.275638,4260930.59563,871.778939706
335766.0,4255611.85253,-325.146057694
335766.0,4255612.8021,-324.719453894
335766.0,4255652.48713,-308.482505092
335766.0,4255692.17216,-293.801517416
334616.0,4258152.64379,-341.934319643
334616.0,4258192.32881,-344.116273107
334616.0,4258232.01384,-345.118016331
334616.0,4258271.69887,-344.867309047
334616.0,4258311.38389,-343.578596827
334416.0,4257993.90368,-360.037718233
334416.0,4258033.58871,-365.012197344
334416.0,4258073.27373,-369.518415102
334416.0,4258112.95876,-373.437607811
335516.0,4262994.217,-311.172046296
335516.0,4263033.90202,-308.528401854
335516.0,4263073.58705,-303.750813761
334166.0,4259898.78494,-374.491651943
334166.0,4259938.46997,-374.848714202
334166.0,4259978.155,-374.409446523
334966.0,4262676.73679,-336.192678876
334966.0,4262716.42181,-336.672011265
334966.0,4262756.10684,-336.891197047
337849.463863,4261803.66621,1690.72762214
337853.298728,4261843.35123,1690.72762214
337857.446718,4261883.03626,1690.72762214
337862.011171,4261922.72129,1690.72762214
337866.0,4261962.40631,1688.18853665
337866.0,4261956.97334,1690.72762214
337807.43253,4261803.66621,1501.73946465
337811.547394,4261843.35123,1501.73946465
337816.0,4261803.66621,1543.91372727
337816.0,4261843.35123,1525.63296521
337815.400398,4261883.03626,1501.73946465
337816.0,4261883.03626,1504.97854133
337266.0,4259343.19458,1661.57042783
337297.61129,4259343.19458,1690.72762214
337243.803791,4259303.50955,1501.73946465
337216.0,4259330.52338,1501.73946465
337216.0,4259343.19458,1545.08158903
335266.0,4262994.217,-340.378326219
335266.0,4263033.90202,-338.267436296
335266.0,4263073.58705,-333.959335408
335266.0,4263113.27207,-327.548471885
339834.208355,4262041.77636,-136.15790021
339816.0,4262009.69189,-136.15790021
333966.0,4259898.78494,-407.707360349
333966.0,4259938.46997,-408.569876815
333966.0,4259978.155,-408.198461016
337416.0,4259263.82452,1660.72339698
337416.0,4259293.26982,1690.72762214
332716.0,4259978.155,-447.784710442
333916.0,4259898.78494,-410.462295563
333916.0,4259978.155,-410.923436499
336766.0,4260851.22558,845.863180281
336790.040479,4260851.22558,871.778939706
336716.0,4260930.59563,717.163109353
332616.0,4259819.41489,-446.154456604
332616.0,4259898.78494,-449.125612501
335516.0,4255561.83854,-325.146057694
335516.0,4255612.8021,-303.256839764
337116.0,4256803.35289,-231.283451982
337116.0,4256882.72295,-201.354566573
334066.0,4260057.52505,-392.287573186
334016.0,4260057.52505,-399.56702638
337316.0,4259234.50071,1438.74341216
337272.496386,4259263.82452,1438.74341216
336916.0,4261009.96568,834.332742724
336916.0,4260976.73442,871.778939706
337266.0,4256803.35289,-262.301719914
337316.0,4256803.35289,-272.698663344
338466.0,4263708.54747,1744.98452912
338416.0,4263708.54747,1752.65333394
338466.0,4263694.59801,1753.72367463
338416.0,4263706.7126,1753.72367463
338516.0,4263708.54747,1722.49915218
338516.0,4263666.25419,1753.72367463
337816.0,4261890.01549,1501.73946465
335616.0,4255533.43205,-339.696530831
335666.0,4255533.43205,-344.677523066
335716.0,4255533.43205,-352.510083205
331916.0,4255930.28231,-452.440080705
341458.442242,4262279.88652,-1144.09474013
341416.0,4262258.85807,-1144.09474013
341416.0,4262279.88652,-1115.76066666
335516.0,4255692.17216,-274.600636736
334816.0,4262597.36673,-339.577056452
334866.0,4262597.36673,-337.832544858
334916.0,4262597.36673,-336.191794275
332716.0,4260057.52505,-450.060860162
333966.0,4260057.52505,-404.828276895
333916.0,4260057.52505,-408.628873396
336761.460186,4261009.96568,682.790782221
336716.0,4260971.23911,682.790782221
337811.844879,4261724.29615,1564.73551715
337816.0,4261764.5385,1564.73551715
337816.0,4261724.29615,1584.20182981
335516.0,4263152.9571,-288.642631256
332616.0,4259740.04484,-443.034066344
337120.77852,4256723.98284,-262.1500052
337116.0,4256723.98284,-261.110078371
337266.0,4259268.7899,1438.74341216
337216.0,4259306.82856,1438.74341216
339524.059359,4258787.60421,-73.1618477155
339561.181849,4258866.97426,-73.1618477155
339516.0,4258787.60421,-51.6628393521
339538.310744,4258866.97426,-10.1657952208
339516.0,4258819.11777,-10.1657952208
339516.682501,4258866.97426,52.830257274
339516.0,4258865.53901,52.830257274
339551.39813,4258787.60421,-136.15790021
339566.0,4258818.02304,-136.15790021
339566.0,4258866.97426,-85.0165210894
339589.201627,4258866.97426,-136.15790021
332916.0,4259819.41489,-434.07747449
337416.0,4256875.91252,-262.1500052
337416.0,4256882.72295,-259.035368083
338366.0,4263708.54747,1747.76091244
338316.0,4263708.54747,1730.08977315
338366.0,4263698.59268,1753.72367463
338316.0,4263671.24105,1753.72367463
335216.0,4262994.217,-338.182922297
335216.0,4263073.58705,-331.538915507
333016.0,4259898.78494,-432.294806606
333016.0,4259978.155,-434.490447498
335767.858009,4255612.8021,-325.146057694
339819.089755,4261962.40631,-199.153952705
339816.0,4261952.35314,-199.153952705
339816.0,4261962.40631,-192.119973176
335516.0,4255533.43205,-337.494253387
335566.0,4255533.43205,-337.543200146
339620.887627,4258866.97426,-199.153952705
339616.0,4258856.9634,-199.153952705
339616.0,4258866.97426,-190.662174859
338466.0,4263787.91752,1643.90953579
338416.0,4263787.91752,1661.26634407
338466.0,4263759.70436,1690.72762214
338416.0,4263769.64667,1690.72762214
338516.0,4263736.17438,1690.72762214
337790.716578,4261803.66621,1438.74341216
337799.798736,4261883.03626,1438.74341216
337366.0,4259343.19458,1726.69020326
337316.0,4259343.19458,1705.73477132
337416.0,4259343.19458,1735.02324524
336816.0,4260851.22558,901.546333643
336841.023072,4260851.22558,934.7749922
336866.0,4260875.10918,934.7749922
336916.0,4260930.59563,929.216855915
336916.0,4260926.70041,934.7749922
337366.0,4259205.68643,1438.74341216
337411.594416,4259184.45447,1438.74341216
337416.0,4259184.45447,1443.80019123
337216.0,4256723.98284,-283.021477667
337266.0,4256723.98284,-294.329317992
337316.0,4256723.98284,-305.931626369
337166.0,4256723.98284,-271.940917909
337316.0,4256962.093,-203.857307483
335216.0,4255533.43205,-353.944826132
335266.0,4255533.43205,-350.832221419
335316.0,4255533.43205,-347.635578664
335366.0,4255533.43205,-344.355178613
335416.0,4255533.43205,-341.308686562
335266.0,4255771.54221,-265.859639426
335216.0,4255771.54221,-269.349986599
335316.0,4255771.54221,-262.230198655
331916.0,4255850.91226,-474.133407715
331966.0,4255850.91226,-468.272821532
332016.0,4255850.91226,-463.218786629
332066.0,4255850.91226,-458.952538923
332116.0,4255850.91226,-455.423966654
331966.0,4256089.02242,-412.812605056
331916.0,4256089.02242,-418.499757127
332016.0,4256089.02242,-407.874023129
339859.735194,4262041.77636,-199.153952705
336716.0,4261009.96568,650.865526423
334466.0,4258073.27373,-363.237749163
334516.0,4258073.27373,-355.429387961
334216.0,4257914.53363,-365.33804634
334266.0,4257914.53363,-362.744739878
334316.0,4257914.53363,-359.281492424
335316.0,4262914.84694,-339.314126349
335366.0,4262914.84694,-336.643088811
335416.0,4262914.84694,-331.030456435
335366.0,4255760.71247,-262.1500052
335317.074174,4255771.54221,-262.1500052
335366.0,4255771.54221,-258.459492012
335416.0,4255749.56023,-262.1500052
335416.0,4255771.54221,-254.959541215
335666.0,4255745.77574,-262.1500052
335616.0,4255733.34574,-262.1500052
335666.0,4255771.54221,-254.853795547
335616.0,4255771.54221,-251.391522372
335716.0,4255765.79668,-262.1500052
335716.0,4255771.54221,-260.442409048
336866.0,4261044.60924,745.786834716
336897.433728,4261089.33573,745.786834716
336916.0,4261089.33573,765.513415817
336916.0,4261037.10914,808.782887211
332916.0,4259740.04484,-431.138584133
335516.0,4262914.84694,-311.511607352
332634.318945,4259978.155,-451.138162684
332616.0,4259955.60243,-451.138162684
332666.0,4259978.155,-449.761340607
337216.0,4259352.61473,1564.73551715
337216.0,4259397.68841,1627.73156964
337216.0,4259422.56463,1653.80678578
337266.0,4259394.64248,1690.72762214
337246.797683,4259422.56463,1690.72762214
337116.0,4256888.52401,-199.153952705
337116.0,4256962.093,-170.556224606
332066.0,4256089.02242,-403.670411668
332116.0,4256089.02242,-400.145386077
335216.0,4263113.82343,-325.146057694
335216.0,4263152.9571,-318.556511441
333016.0,4260057.52505,-436.535910657
336942.669229,4261009.96568,871.778939706
335816.0,4255640.00736,-325.146057694
335816.0,4255692.17216,-304.296497315
334866.0,4262914.84694,-333.856752015
334816.0,4262914.84694,-334.201526784
334916.0,4262914.84694,-333.886866388
334016.0,4259819.41489,-398.763429143
334066.0,4259819.41489,-391.802216052
333916.0,4259819.41489,-407.473000575
333966.0,4259819.41489,-403.833301583
337707.888835,4261406.81594,1564.73551715
337716.0,4261421.37077,1564.73551715
337716.0,4261406.81594,1594.53115548
337686.350662,4261406.81594,1501.73946465
337716.0,4261461.29949,1501.73946465
338366.0,4263787.91752,1657.87578316
338316.0,4263787.91752,1636.72323211
338366.0,4263766.04006,1690.72762214
338316.0,4263748.89111,1690.72762214
339632.301454,4258946.34431,-136.15790021
339616.0,4258917.9357,-136.15790021
339616.0,4258946.34431,-101.177329633
339516.0,4258767.23553,-73.1618477155
339517.05224,4258708.23416,-136.15790021
339516.0,4258708.23416,-133.885329013
337866.672132,4261962.40631,1690.72762214
337822.828288,4261962.40631,1501.73946465
334716.0,4262597.36673,-343.57669956
334766.0,4262597.36673,-341.477090299
335166.0,4255618.52289,-325.146057694
335116.0,4255627.93738,-325.146057694
335166.0,4255692.17216,-299.057775496
335116.0,4255692.17216,-302.486303526
335201.487363,4255612.8021,-325.146057694
331866.0,4255964.06582,-451.138162684
331816.0,4255995.37391,-451.138162684
331866.0,4256009.65237,-440.521705709
331816.0,4256009.65237,-447.804522877
337366.0,4256803.35289,-283.487523929
337416.0,4256803.35289,-294.902673501
337366.0,4256723.98284,-317.971274168
337394.540627,4256723.98284,-325.146057694
337416.0,4256736.10193,-325.146057694
334366.0,4258232.01384,-383.158143582
334316.0,4258232.01384,-385.718712759
334116.0,4257993.90368,-376.694864223
334166.0,4257993.90368,-375.793035023
334166.0,4258073.27373,-382.688864195
334116.0,4258073.27373,-383.223491139
335766.0,4255533.43205,-362.476639057
335816.0,4255533.43205,-373.959269762
335816.0,4255612.8021,-336.25989927
334566.0,4258073.27373,-345.991927684
334616.0,4258073.27373,-335.14517889
334366.0,4257914.53363,-354.800753438
334416.0,4257914.53363,-349.271170663
337466.0,4259263.82452,1657.61387276
337466.0,4259294.32287,1690.72762214
337516.0,4259263.82452,1648.81138587
337516.0,4259301.73128,1690.72762214
338616.0,4263708.54747,1621.34278699
338616.0,4263704.39059,1627.73156964
338611.772675,4263708.54747,1627.73156964
338566.0,4263708.54747,1681.79434639
338566.0,4263700.58169,1690.72762214
338557.424475,4263708.54747,1690.72762214
338616.0,4263654.30161,1690.72762214
334216.0,4259898.78494,-361.726255988
334216.0,4259978.155,-361.439416293
335016.0,4262676.73679,-335.177592372
335016.0,4262756.10684,-336.503437138
337866.0,4261803.66621,1751.8045131
337866.0,4261883.03626,1720.98889346
337866.570596,4261803.66621,1753.72367463
337875.991351,4261883.03626,1753.72367463
337885.221167,4261962.40631,1753.72367463
337702.746995,4261486.186,1438.74341216
337716.0,4261516.64351,1438.74341216
337716.0,4261486.186,1469.60539733
337199.936209,4259343.19458,1501.73946465
339516.0,4258866.97426,54.7153406493
341160.470443,4263708.54747,871.778939706
341116.0,4263730.93969,871.778939706
341116.0,4263708.54747,883.007156901
337796.833633,4261724.29615,1501.73946465
337916.0,4258549.49405,967.311566267
337868.362058,4258549.49405,997.771044695
337916.0,4258589.58212,997.771044695
337316.0,4259422.56463,1742.85389395
337416.0,4259382.19704,1753.72367463
337350.362824,4259422.56463,1753.72367463
335661.334388,4255454.062,-388.142110189
335716.0,4255467.73201,-388.142110189
335616.0,4255454.062,-382.043206289
334055.578782,4260136.8951,-388.142110189
334116.0,4260136.8951,-378.111173737
336716.0,4260844.93946,808.782887211
336716.0,4260794.79028,871.778939706
334516.0,4258390.75394,-359.51279642
334416.0,4258390.75394,-373.610936288
341516.0,4262304.4283,-1144.09474013
341516.0,4262345.15541,-1081.09868763
341416.0,4262302.76769,-1081.09868763
341516.0,4262359.25657,-1056.82845474
341462.225244,4262359.25657,-1018.10263514
341416.0,4262340.31807,-1018.10263514
334244.267956,4258232.01384,-388.142110189
334216.0,4258200.78614,-388.142110189
335416.0,4263232.32715,-286.97014218
335316.0,4263232.32715,-297.318378419
338016.0,4258628.8641,966.499265514
337966.525238,4258628.8641,997.771044695
338016.0,4258666.18054,997.771044695
338016.0,4258549.49405,907.54361207
337971.857614,4258549.49405,934.7749922
338016.0,4258586.35707,934.7749922
341160.396622,4263629.17742,871.778939706
341116.0,4263629.17742,887.171662868
332616.0,4259978.155,-451.936163695
335516.0,4255454.062,-376.699727915
332716.0,4259660.67479,-435.842583843
332816.0,4259660.67479,-432.012116609
337343.931452,4259184.45447,1375.74735966
337316.0,4259199.09105,1375.74735966
332916.0,4260136.8951,-443.11539966
332816.0,4260136.8951,-447.791667086
334016.0,4260136.8951,-394.554173989
337216.253286,4259263.82452,1375.74735966
337216.0,4259264.00436,1375.74735966
336816.0,4261089.33573,669.242236728
336830.64671,4261089.33573,682.790782221
336816.0,4261070.06205,682.790782221
335216.0,4255454.062,-387.324794246
335316.0,4255454.062,-381.485626349
331916.0,4255771.54221,-499.113728045
332016.0,4255771.54221,-488.118092839
341416.0,4262359.25657,-983.744957301
335016.0,4262835.47689,-336.590178219
334716.0,4262914.84694,-336.084816761
