x,y,z
337285.175096,4260544.86978,1722.22564838
337295.984544,4260579.24097,1722.22564838
337295.984544,4260584.55481,1741.02867049
336320.984544,4258005.0281,1798.46098504
336322.43006,4258005.0281,1785.22170088
336337.385263,4258044.71312,1785.22170088
338141.380083,4263799.04194,1785.22170088
338145.984544,4263818.03156,1785.22170088
338145.984544,4263838.72696,1814.14164484
337269.219166,4260505.18475,1753.72367463
337270.984544,4260510.37963,1753.72367463
337266.075502,4260505.18475,1785.22170088
337270.984544,4260519.56352,1785.22170088
337646.352749,4261775.10559,1816.71972713
337645.984544,4261775.10559,1820.55649522
337645.984544,4261782.94239,1848.21775337
337947.177189,4262489.43607,1816.71972713
337945.984544,4262489.43607,1828.7775165
337945.984544,4262495.04161,1848.21775337
338085.713737,4263441.8767,1816.71972713
338081.39518,4263441.8767,1848.21775337
336305.165066,4257965.34307,1816.71972713
336302.384254,4257965.34307,1848.21775337
338128.354214,4263759.35691,1816.71972713
338124.355636,4263759.35691,1848.21775337
337145.984544,4260149.67898,1753.72367463
337145.984544,4260161.46016,1785.22170088
338036.459999,4262965.65638,1816.71972713
338033.098149,4262965.65638,1848.21775337
336895.984544,4258515.8564,-2530.00789501
336595.984544,4258696.17797,1785.22170088
336595.984544,4258702.56529,1816.71972713
337045.984544,4259716.25956,1785.22170088
337045.984544,4259730.94316,1816.71972713
336920.984544,4259347.50977,1785.22170088
336920.984544,4259354.31899,1809.48703988
336920.23255,4259354.31899,1816.71972713
336923.443805,4259354.31899,1785.22170088
337545.984544,4261442.08639,1785.22170088
337545.984544,4261453.86011,1816.71972713
337420.984544,4261021.09009,1787.42491723
337417.926568,4261021.09009,1816.71972713
337420.984544,4261031.42084,1816.71972713
337421.213994,4261021.09009,1785.22170088
337150.421396,4260148.01952,1722.22564838
337297.643789,4260584.55481,1722.22564838
338151.153781,4263838.72696,1785.22170088
337447.998343,4261100.46015,1753.72367463
337046.566079,4259711.48423,1753.72367463
336892.121986,4258520.93344,-2467.01184252
338083.398375,4263203.76654,1879.71577962
338086.841829,4263243.45157,1879.71577962
338094.832801,4263203.76654,1785.22170088
338835.051253,4263918.09701,-2467.01184252
338845.586803,4263918.09701,-2561.50592126
337730.474021,4261973.53073,1879.71577962
