x,y,z
337666.0,4258803.33752,934.7749922
337716.0,4258866.97426,934.644370298
337715.770904,4258866.97426,934.7749922
337666.0,4260771.85552,1701.91762471
337716.0,4260771.85552,1740.02209846
337716.0,4260729.04935,1753.72367463
337738.638176,4260771.85552,1753.72367463
339828.750927,4262041.77636,-1207.09079262
339816.0,4262018.69162,-1207.09079262
339816.0,4262041.77636,-1185.72179933
339316.0,4258866.97426,-86.0673613613
337866.0,4258768.05251,682.790782221
337816.0,4258710.38599,682.790782221
337866.0,4258787.60421,702.240228873
337885.186545,4258787.60421,682.790782221
336266.0,4259263.82452,832.746276608
336266.0,4259323.81186,871.778939706
336316.0,4259263.82452,855.120765884
336316.0,4259289.98839,871.778939706
336366.0,4259263.82452,870.117719291
336366.0,4259266.55493,871.778939706
336374.427678,4259263.82452,871.778939706
338116.0,4262041.77636,1742.81504826
338124.188107,4262041.77636,1753.72367463
338116.0,4262022.46231,1753.72367463
338059.132951,4262041.77636,1627.73156964
338043.116251,4262041.77636,1564.73551715
337848.718003,4258866.97426,808.782887211
337816.0,4258829.08446,808.782887211
337816.0,4258866.97426,845.309517744
337741.921305,4258787.60421,871.778939706
336859.744453,4261089.33573,-262.1500052
336866.0,4261089.33573,-256.887795125
336916.0,4261089.33573,-207.455523383
336916.0,4261070.51169,-199.153952705
339467.439011,4262041.77636,871.778939706
339479.553657,4262041.77636,808.782887211
329966.0,4265216.57847,-2407.10882231
329916.0,4265216.57847,-2427.50107729
329966.0,4265210.25784,-2404.01579002
329916.0,4265166.96945,-2404.01579002
329974.49887,4265216.57847,-2404.01579002
339642.181914,4258946.34431,-1144.09474013
339616.0,4258897.13694,-1144.09474013
339616.0,4258946.34431,-1090.23083335
339516.0,4258743.0398,-1081.09868763
339530.076874,4258708.23416,-1144.09474013
339516.0,4258708.23416,-1115.50949224
337866.0,4261410.73541,1501.73946465
337896.057099,4261486.186,1501.73946465
337666.0,4258628.8641,780.228162829
337632.822407,4258628.8641,808.782887211
337666.0,4258644.61214,808.782887211
337695.951485,4258628.8641,745.786834716
337525.487969,4260692.48547,1564.73551715
337516.0,4260660.29545,1564.73551715
337516.0,4260613.11542,1588.30260225
337541.034559,4260613.11542,1627.73156964
337561.882189,4260692.48547,1627.73156964
337566.0,4260613.11542,1658.2676827
337566.0,4260692.48547,1633.22333051
337595.552213,4260613.11542,1690.72762214
337613.403345,4260692.48547,1690.72762214
337516.0,4260692.48547,1543.46604849
341416.0,4263708.54747,111.826142617
341416.0,4263787.91752,82.2396819231
341413.035584,4263708.54747,115.826309769
341390.423368,4263787.91752,115.826309769
339516.0,4262121.14642,784.505581554
337666.0,4258698.02546,871.778939706
336923.794593,4260930.59563,-73.1618477155
336966.0,4261009.96568,-87.9645768866
336966.0,4260995.6202,-73.1618477155
336974.853118,4261009.96568,-73.1618477155
335766.0,4255533.43205,-1086.19011048
335753.322149,4255533.43205,-1081.09868763
335766.0,4255541.10583,-1081.09868763
335816.0,4255533.43205,-1110.32023771
335816.0,4255575.88677,-1081.09868763
337739.638799,4258628.8641,682.790782221
337766.0,4258653.90721,682.790782221
337716.0,4258628.8641,716.911198264
337814.264946,4258708.23416,682.790782221
339516.0,4258866.97426,-907.307351308
336216.0,4259660.67479,844.141948493
336264.742106,4259660.67479,871.778939706
336216.0,4259591.0253,871.778939706
339216.0,4258866.97426,42.2708909202
339216.0,4258876.48011,52.830257274
339316.0,4259105.08442,103.022334983
339299.281734,4259105.08442,115.826309769
337916.0,4261254.16475,1753.72367463
337616.0,4260533.74537,1706.65296125
337697.18621,4260533.74537,1753.72367463
337316.0,4256723.98284,-1026.41224815
337292.956674,4256723.98284,-1018.10263514
337316.0,4256738.4362,-1018.10263514
336716.0,4260841.5664,-199.153952705
336716.0,4260792.79479,-136.15790021
336118.678443,4259660.67479,745.786834716
336116.0,4259654.21808,745.786834716
336174.247234,4259660.67479,808.782887211
331916.0,4255771.54221,-1276.26036337
331938.713056,4255771.54221,-1270.08684512
331916.0,4255778.41891,-1270.08684512
337616.0,4260851.22558,1566.42607145
337656.719955,4260851.22558,1627.73156964
337616.0,4260796.03566,1627.73156964
337905.22257,4258866.97426,745.786834716
337928.562443,4261565.55605,1501.73946465
337916.0,4261538.27767,1501.73946465
337941.728578,4261565.55605,1564.73551715
337916.0,4261515.02306,1564.73551715
337959.475903,4261565.55605,1627.73156964
339330.390752,4258866.97426,-136.15790021
339483.283049,4262041.77636,745.786834716
339516.0,4262115.3728,745.786834716
338032.568176,4262041.77636,1501.73946465
338016.0,4261979.52984,1501.73946465
336116.0,4259660.67479,741.546983746
336816.0,4261089.33573,-294.988800314
341316.0,4263708.54747,202.898121279
341316.0,4263787.91752,181.468720136
341216.0,4263787.91752,226.504571167
341228.700626,4263708.54747,241.818414758
341216.0,4263728.93968,241.818414758
341316.0,4263629.17742,197.852396177
341222.448332,4263629.17742,241.818414758
341316.0,4263867.28757,126.024902015
341216.0,4263867.28757,177.005410948
341316.0,4263792.26715,178.822362263
341216.0,4263864.78312,178.822362263
336889.944649,4260851.22558,-10.1657952208
336916.0,4260878.65453,-10.1657952208
336816.0,4260821.30797,-73.1618477155
336816.0,4260783.79646,-10.1657952208
337216.0,4259105.08442,979.174225476
337272.753756,4259105.08442,997.771044695
337216.0,4259146.00327,997.771044695
330016.0,4265057.83836,-2324.00258784
330116.0,4265057.83836,-2298.1943981
330116.0,4265137.20842,-2327.27518116
330016.0,4264978.46831,-2301.37559054
330103.374164,4264978.46831,-2278.02368503
330116.0,4264989.61534,-2278.02368503
330116.0,4265216.57847,-2363.30507115
330016.0,4265216.57847,-2389.79141499
330116.0,4265168.30662,-2341.01973753
335616.0,4255533.43205,-1044.36664344
335716.0,4255533.43205,-1067.5655119
335716.0,4255612.8021,-1020.98681688
335702.759849,4255612.8021,-1018.10263514
335616.0,4255579.71735,-1018.10263514
335616.0,4255454.062,-1106.47597656
335716.0,4255454.062,-1133.48064316
335716.0,4255515.41088,-1081.09868763
335616.0,4255483.93522,-1081.09868763
335716.0,4255619.37831,-1018.10263514
337216.0,4256644.61279,-1041.19513428
337316.0,4256644.61279,-1080.28404933
337216.0,4256679.92148,-1018.10263514
337865.125254,4258708.23416,619.794729727
337816.0,4258660.78176,619.794729727
337816.0,4258708.23416,679.985845391
337916.0,4258761.4592,619.794729727
337916.0,4258787.60421,646.99509061
331916.0,4255930.28231,-1178.2496034
332016.0,4255930.28231,-1158.14409638
331916.0,4256009.65237,-1154.42278728
332016.0,4255978.61222,-1144.09474013
331968.517785,4256009.65237,-1144.09474013
332016.0,4255850.91226,-1195.51609739
331916.0,4256073.25372,-1144.09474013
339316.0,4262121.14642,1093.23016604
339316.0,4262200.51647,1105.52701163
339321.714547,4262041.77636,1060.76709719
339316.0,4262041.77636,1065.77864382
339316.0,4262279.88652,1105.15651566
338616.0,4262121.14642,1858.44943262
338616.0,4262200.51647,1843.12324499
338516.0,4262200.51647,1870.6374007
338548.309878,4262121.14642,1879.71577962
338516.0,4262163.7253,1879.71577962
338616.0,4262041.77636,1864.81897401
338575.605023,4262041.77636,1879.71577962
338516.0,4262279.88652,1840.67941825
338616.0,4261962.40631,1864.84604226
338581.410467,4261962.40631,1879.71577962
337616.0,4258787.60421,946.148012908
337516.0,4258787.60421,947.883604543
337616.0,4258866.97426,971.572331215
337516.0,4258866.97426,973.694239079
337709.465918,4260851.22558,1690.72762214
337716.0,4260851.22558,1697.33971573
339316.0,4259184.45447,112.67605073
339312.447013,4259184.45447,115.826309769
337984.30698,4261565.55605,1690.72762214
338016.0,4261565.55605,1751.52052593
338016.0,4261562.13808,1753.72367463
336716.0,4261089.33573,-353.420491582
336765.872424,4261089.33573,-325.146057694
336716.0,4261019.09887,-325.146057694
335716.0,4255374.69195,-1230.22725368
335653.170786,4255374.69195,-1207.09079262
335716.0,4255390.58676,-1207.09079262
335616.0,4255374.69195,-1195.49002493
335716.0,4255443.49881,-1144.09474013
335616.0,4255416.73449,-1144.09474013
339415.222966,4261962.40631,871.778939706
339416.0,4261963.25817,871.778939706
339380.32178,4261962.40631,934.7749922
339416.0,4262003.02988,934.7749922
339334.443163,4261962.40631,997.771044695
336265.929696,4259184.45447,745.786834716
336216.0,4259217.79964,745.786834716
336316.0,4259184.45447,784.341257746
336316.0,4259206.12398,808.782887211
337616.0,4258583.93785,745.786834716
337516.0,4258567.51957,745.786834716
337616.0,4258620.59544,808.782887211
337516.0,4258607.75792,808.782887211
339241.810749,4258787.60421,-136.15790021
339316.0,4258848.88195,-136.15790021
339216.0,4258787.60421,-83.7311614684
339216.0,4258791.7809,-73.1618477155
339216.0,4258826.30934,-10.1657952208
339847.573464,4262121.14642,-1144.09474013
339816.0,4262077.58799,-1144.09474013
339816.646258,4262121.14642,-1081.09868763
339816.0,4262120.2672,-1081.09868763
339816.0,4262121.14642,-1079.51943187
341316.0,4263946.65763,12.7438455924
341316.0,4263924.53676,52.830257274
341264.415812,4263946.65763,52.830257274
341216.0,4263946.65763,82.159877352
341316.0,4263877.08305,115.826309769
341216.0,4263923.93438,115.826309769
336216.0,4259740.04484,798.462336227
336229.48748,4259740.04484,808.782887211
336216.0,4259726.19346,808.782887211
336316.0,4259740.04484,862.520002648
336316.0,4259722.47693,871.778939706
330116.0,4265295.94852,-2404.81603302
330016.0,4265295.94852,-2432.86052534
330116.0,4265294.5031,-2404.01579002
330016.0,4265243.84463,-2404.01579002
338116.0,4262121.14642,1684.84694505
338119.380121,4262121.14642,1690.72762214
338116.0,4262115.30569,1690.72762214
338166.526987,4262121.14642,1753.72367463
339682.875224,4259025.71437,-1144.09474013
339654.403062,4259025.71437,-1081.09868763
339616.0,4258954.46693,-1081.09868763
339629.053161,4259025.71437,-1018.10263514
339616.0,4259002.09042,-1018.10263514
339516.0,4262359.25657,872.299124335
339482.336216,4262359.25657,934.7749922
339435.478722,4262359.25657,997.771044695
338716.0,4262359.25657,1696.71191766
338642.098316,4262359.25657,1753.72367463
337790.690674,4260851.22558,1753.72367463
337536.072432,4260771.85552,1501.73946465
337516.0,4260731.77049,1501.73946465
337564.334517,4260771.85552,1564.73551715
337600.708495,4260771.85552,1627.73156964
339416.0,4259184.45447,-35.1852509935
339403.842889,4259184.45447,-10.1657952208
339363.441236,4259184.45447,52.830257274
338017.835958,4261565.55605,1753.72367463
338016.0,4261724.29615,1664.60833264
338027.88111,4261724.29615,1690.72762214
338065.000431,4261724.29615,1753.72367463
341416.0,4263629.17742,105.587262594
341407.627956,4263629.17742,115.826309769
337134.043974,4256644.61279,-1018.10263514
339612.142408,4258946.34431,-1081.09868763
339588.956618,4258946.34431,-1018.10263514
339569.314219,4258946.34431,-955.106582642
339550.881875,4258946.34431,-892.110530147
339516.0,4258875.79035,-892.110530147
341116.0,4263787.91752,239.116351148
341116.0,4263778.58905,241.818414758
341200.728861,4263867.28757,178.822362263
341116.0,4263867.28757,189.112815442
337116.0,4259184.45447,980.552839915
337164.629859,4259184.45447,997.771044695
337116.0,4259221.66212,997.771044695
337116.0,4259105.08442,945.298075442
329916.0,4264978.46831,-2337.4076598
338816.0,4262041.77636,1650.81571777
338816.0,4262121.14642,1646.90858982
338791.827779,4262041.77636,1690.72762214
338790.328551,4262121.14642,1690.72762214
338746.775912,4262041.77636,1753.72367463
338745.212105,4262121.14642,1753.72367463
337416.0,4256803.35289,-1029.49246655
337393.29686,4256803.35289,-1018.10263514
337416.0,4256826.02591,-1018.10263514
337416.0,4256723.98284,-1077.14998389
332116.0,4255930.28231,-1156.078083
332116.0,4255968.88859,-1144.09474013
332116.0,4255850.91226,-1193.56368406
339612.032027,4262121.14642,-136.15790021
339616.0,4262132.18559,-136.15790021
339604.923646,4262121.14642,-73.1618477155
339616.0,4262152.23056,-73.1618477155
339595.710944,4262121.14642,-10.1657952208
339616.0,4262177.11681,-10.1657952208
339523.526008,4262200.51647,871.778939706
338816.0,4262200.51647,1631.58020077
338780.823091,4262200.51647,1690.72762214
338733.993819,4262200.51647,1753.72367463
336173.845086,4259263.82452,745.786834716
336116.47538,4259263.82452,619.794729727
336116.0,4259264.57429,619.794729727
336139.903597,4259263.82452,682.790782221
336116.0,4259300.30228,682.790782221
339207.551069,4258946.34431,115.826309769
339198.449725,4258866.97426,52.830257274
339116.0,4258866.97426,101.736476377
339116.0,4258883.44473,115.826309769
337816.0,4261261.77525,1501.73946465
337816.0,4261248.07584,1522.1877519
337827.055996,4261248.07584,1564.73551715
337847.664888,4261248.07584,1627.73156964
337876.10055,4261248.07584,1690.72762214
337915.018084,4261248.07584,1753.72367463
335816.0,4255454.062,-1183.82387228
335740.045162,4255454.062,-1144.09474013
335816.0,4255493.92906,-1144.09474013
339729.845373,4261883.03626,-1144.09474013
339756.712837,4261962.40631,-1144.09474013
339716.0,4261883.03626,-1107.28758521
339733.009219,4261962.40631,-1081.09868763
339716.0,4261910.64449,-1081.09868763
339716.0,4261962.40631,-1022.19040621
339829.772188,4261962.40631,-1270.08684512
339816.0,4261929.84025,-1270.08684512
339816.0,4261962.40631,-1252.27252804
339875.201784,4262041.77636,-1270.08684512
336716.0,4260771.85552,-106.598280733
336747.604992,4260771.85552,-73.1618477155
336800.574582,4260771.85552,-10.1657952208
335516.0,4255533.43205,-1036.49545293
335516.0,4255565.49093,-1018.10263514
335516.0,4255454.062,-1097.15294206
335516.0,4255473.08986,-1081.09868763
339402.338205,4258946.34431,-262.1500052
339416.0,4258973.87136,-262.1500052
339351.22265,4258866.97426,-262.1500052
339341.927099,4258866.97426,-199.153952705
337946.211162,4258787.60421,619.794729727
341316.0,4263549.80736,167.105809156
341295.273986,4263549.80736,178.822362263
341316.0,4263576.35025,178.822362263
341216.0,4263549.80736,218.75965595
341216.0,4263619.21594,241.818414758
341116.0,4263549.80736,240.541901336
341116.0,4263553.93403,241.818414758
337216.0,4259025.71437,945.538382339
337316.0,4259025.71437,978.47872761
337316.0,4259072.16485,997.771044695
337116.0,4259025.71437,909.206899318
337184.073391,4259025.71437,934.7749922
337116.0,4259080.67692,934.7749922
330016.0,4264899.09826,-2283.03207502
330034.014378,4264899.09826,-2278.02368503
329916.0,4264899.09826,-2318.87506661
339643.642605,4258787.60421,-1270.08684512
339680.596734,4258866.97426,-1270.08684512
339616.0,4258787.60421,-1231.51429304
339616.0,4258727.62931,-1270.08684512
339716.0,4258945.13485,-1270.08684512
339716.0,4258946.34431,-1269.25495872
339678.349305,4258946.34431,-1207.09079262
339616.0,4259025.71437,-982.114969523
332016.0,4255771.54221,-1251.97475262
332016.0,4255832.5046,-1207.09079262
332116.0,4255771.54221,-1248.3940328
332116.0,4255829.14463,-1207.09079262
338616.0,4261883.03626,1860.50964095
338576.494594,4261883.03626,1879.71577962
338716.0,4261883.03626,1776.84995516
338671.451604,4261883.03626,1816.71972713
336316.0,4259660.67479,896.739754659
332716.0,4259819.41489,-1145.4106373
332716.0,4259898.78494,-1148.0051998
332727.666839,4259819.41489,-1144.09474013
332749.452059,4259898.78494,-1144.09474013
332716.0,4259740.04484,-1147.07505974
332742.790238,4259740.04484,-1144.09474013
332716.0,4259978.155,-1155.23341075
332807.275996,4259978.155,-1144.09474013
338216.0,4261883.03626,1877.99176071
338216.0,4261962.40631,1863.65966574
338116.0,4261803.66621,1811.6598449
338122.127193,4261803.66621,1816.71972713
338206.45177,4261803.66621,1879.71577962
338216.0,4261866.44722,1879.71577962
338188.762936,4262041.77636,1816.71972713
338216.0,4262041.77636,1840.40187636
335216.0,4255612.8021,-1028.52222901
335262.369179,4255612.8021,-1018.10263514
335216.0,4255635.50346,-1018.10263514
335216.0,4255533.43205,-1075.79926737
335316.0,4255533.43205,-1052.54083971
335316.0,4255592.42121,-1018.10263514
332916.0,4260057.52505,-1147.49532343
